Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,AM,Emaciation,2017-05,Wales,1,191300,19,0.001
Sheep,AM,Emaciation,2017-06,Wales,1,214053,19,0
Sheep,AM,Eye Condition,2017-04,England,612,732846,142,0.084
Sheep,AM,Eye Condition,2017-05,England,568,787472,143,0.072
Sheep,AM,Eye Condition,2017-06,England,523,797495,145,0.066
Sheep,AM,Eye Condition,2017-04,Wales,101,210384,19,0.048
Sheep,AM,Eye Condition,2017-05,Wales,115,191300,19,0.06
Sheep,AM,Eye Condition,2017-06,Wales,96,214053,19,0.045
Sheep,AM,Fever,2017-04,England,4,732846,142,0.001
Sheep,AM,Fever,2017-05,England,2,787472,143,0
Sheep,AM,Fever,2017-06,England,7,797495,145,0.001
Sheep,AM,Lameness - Foot Lesion(s),2017-04,England,2357,732846,142,0.322
Sheep,AM,Lameness - Foot Lesion(s),2017-05,England,2255,787472,143,0.286
Sheep,AM,Lameness - Foot Lesion(s),2017-06,England,1695,797495,145,0.213
Sheep,AM,Lameness - Foot Lesion(s),2017-04,Wales,506,210384,19,0.241
Sheep,AM,Lameness - Foot Lesion(s),2017-05,Wales,425,191300,19,0.222
Sheep,AM,Lameness - Foot Lesion(s),2017-06,Wales,292,214053,19,0.136
Sheep,AM,Lameness ? Foot Lesion(s),2017-06,England,9,797495,145,0.001
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-04,England,1233,732846,142,0.168
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-05,England,1525,787472,143,0.194
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-06,England,1124,797495,145,0.141
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-04,Wales,101,210384,19,0.048
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-05,Wales,136,191300,19,0.071
Sheep,AM,Lameness - Joint/Leg Lesion(s),2017-06,Wales,70,214053,19,0.033
Sheep,AM,Lameness - Not Defined,2017-04,England,3478,732846,142,0.475
Sheep,AM,Lameness - Not Defined,2017-05,England,3301,787472,143,0.419
Sheep,AM,Lameness - Not Defined,2017-06,England,2796,797495,145,0.351
Sheep,AM,Lameness - Not Defined,2017-04,Wales,1275,210384,19,0.606
Sheep,AM,Lameness - Not Defined,2017-05,Wales,1250,191300,19,0.653
Sheep,AM,Lameness - Not Defined,2017-06,Wales,934,214053,19,0.436
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-04,England,243,732846,142,0.033
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-05,England,231,787472,143,0.029
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-06,England,196,797495,145,0.025
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-04,Wales,1,210384,19,0
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-05,Wales,5,191300,19,0.003
Sheep,AM,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2017-06,Wales,20,214053,19,0.009
Sheep,AM,Maggots,2017-04,England,1,732846,142,0
Sheep,AM,Maggots,2017-05,England,5,787472,143,0.001
Sheep,AM,Maggots,2017-06,England,2,797495,145,0
Sheep,AM,Maggots,2017-04,Wales,35,210384,19,0.017
Sheep,AM,Mastitis,2017-04,England,487,732846,142,0.066
Sheep,AM,Mastitis,2017-05,England,533,787472,143,0.068
Sheep,AM,Mastitis,2017-06,England,533,797495,145,0.067
Sheep,AM,Moribund/ Recumbent,2017-04,England,103,732846,142,0.014
Sheep,AM,Moribund/ Recumbent,2017-05,England,102,787472,143,0.013
Sheep,AM,Moribund/ Recumbent,2017-06,England,54,797495,145,0.007
Sheep,AM,Moribund/ Recumbent,2017-04,Wales,10,210384,19,0.005
Sheep,AM,Moribund/ Recumbent,2017-05,Wales,4,191300,19,0.002
Sheep,AM,Neurological Signs,2017-04,England,31,732846,142,0.004
Sheep,AM,Neurological Signs,2017-05,England,20,787472,143,0.003
Sheep,AM,Neurological Signs,2017-06,England,28,797495,145,0.004
Sheep,AM,Neurological Signs,2017-05,Wales,1,191300,19,0.001
Sheep,AM,Neurological Signs,2017-06,Wales,2,214053,19,0.001
Sheep,AM,Orf,2017-04,England,69,732846,142,0.009
Sheep,AM,Orf,2017-05,England,137,787472,143,0.017
Sheep,AM,Orf,2017-06,England,310,797495,145,0.039
Sheep,AM,Orf,2017-04,Wales,2,210384,19,0.001
Sheep,AM,Orf,2017-05,Wales,28,191300,19,0.015
Sheep,AM,Orf,2017-06,Wales,228,214053,19,0.107
Sheep,AM,Other *,2017-04,England,27,732846,142,0.004
Sheep,AM,Other *,2017-05,England,48,787472,143,0.006
Sheep,AM,Other *,2017-06,England,52,797495,145,0.007
Sheep,AM,Other *,2017-04,Wales,15,210384,19,0.007
Sheep,AM,Other *,2017-05,Wales,18,191300,19,0.009
Sheep,AM,Other *,2017-06,Wales,2,214053,19,0.001
Sheep,AM,Prolapsed,2017-04,England,36,732846,142,0.005
Sheep,AM,Prolapsed,2017-05,England,30,787472,143,0.004
Sheep,AM,Prolapsed,2017-06,England,48,797495,145,0.006
Sheep,AM,Prolapsed,2017-04,Wales,15,210384,19,0.007
Sheep,AM,Prolapsed,2017-05,Wales,6,191300,19,0.003
Sheep,AM,Prolapsed,2017-06,Wales,3,214053,19,0.001
Sheep,AM,Sheep Scab ,2017-04,England,21,732846,142,0.003
Sheep,AM,Sheep Scab ,2017-06,England,8,797495,145,0.001
Sheep,AM,Sheep Scab ,2017-04,Wales,359,210384,19,0.171
Sheep,AM,Sheep Scab ,2017-06,Wales,6,214053,19,0.003
Sheep,AM,Skin Condition,2017-04,England,1071,732846,142,0.146
Sheep,AM,Skin Condition,2017-05,England,854,787472,143,0.108
Sheep,AM,Skin Condition,2017-06,England,774,797495,145,0.097
Sheep,AM,Skin Condition,2017-04,Wales,457,210384,19,0.217
Sheep,AM,Skin Condition,2017-05,Wales,307,191300,19,0.16
Sheep,AM,Skin Condition,2017-06,Wales,70,214053,19,0.033
Sheep,AM,Slaughtered in Lairage,2017-04,England,35,732846,142,0.005
Sheep,AM,Slaughtered in Lairage,2017-05,England,35,787472,143,0.004
Sheep,AM,Slaughtered in Lairage,2017-06,England,19,797495,145,0.002
Sheep,AM,Slaughtered in Lairage,2017-04,Wales,1,210384,19,0
Sheep,AM,Trauma - Fracture/Dislocations,2017-04,England,85,732846,142,0.012
Sheep,AM,Trauma - Fracture/Dislocations,2017-05,England,88,787472,143,0.011
Sheep,AM,Trauma - Fracture/Dislocations,2017-06,England,23,797495,145,0.003
Sheep,AM,Trauma - Fracture/Dislocations,2017-04,Wales,5,210384,19,0.002
Sheep,AM,Trauma - Fracture/Dislocations,2017-05,Wales,5,191300,19,0.003
Sheep,AM,Trauma - Soft Tissue,2017-04,England,61,732846,142,0.008
Sheep,AM,Trauma - Soft Tissue,2017-05,England,89,787472,143,0.011
Sheep,AM,Trauma - Soft Tissue,2017-06,England,63,797495,145,0.008
Sheep,AM,Trauma - Soft Tissue,2017-04,Wales,20,210384,19,0.01
Sheep,AM,Trauma - Soft Tissue,2017-05,Wales,15,191300,19,0.008
Sheep,AM,Trauma - Soft Tissue,2017-06,Wales,27,214053,19,0.013
Sheep,Carcase,Abscess Forequarters,2017-04,England,6114,732846,142,0.834
Sheep,Carcase,Abscess Forequarters,2017-05,England,6157,787472,143,0.782
Sheep,Carcase,Abscess Forequarters,2017-06,England,6169,797495,145,0.774
Sheep,Carcase,Abscess Forequarters,2017-04,Wales,578,210384,19,0.275
Sheep,Carcase,Abscess Forequarters,2017-05,Wales,470,191300,19,0.246
Sheep,Carcase,Abscess Forequarters,2017-06,Wales,517,214053,19,0.242
Sheep,Carcase,Abscess Hindquarters,2017-04,England,2705,732846,142,0.369
Sheep,Carcase,Abscess Hindquarters,2017-05,England,3018,787472,143,0.383
Sheep,Carcase,Abscess Hindquarters,2017-06,England,2606,797495,145,0.327
Sheep,Carcase,Abscess Hindquarters,2017-04,Wales,428,210384,19,0.203
Sheep,Carcase,Abscess Hindquarters,2017-05,Wales,215,191300,19,0.112
Sheep,Carcase,Abscess Hindquarters,2017-06,Wales,284,214053,19,0.133
Sheep,Carcase,Abscess Neck,2017-04,England,5112,732846,142,0.698
Sheep,Carcase,Abscess Neck,2017-05,England,5863,787472,143,0.745
Sheep,Carcase,Abscess Neck,2017-06,England,5712,797495,145,0.716
Sheep,Carcase,Abscess Neck,2017-04,Wales,967,210384,19,0.46
Sheep,Carcase,Abscess Neck,2017-05,Wales,861,191300,19,0.45
Sheep,Carcase,Abscess Neck,2017-06,Wales,1157,214053,19,0.541
Sheep,Carcase,Bruising ? Traumatic,2017-04,England,1380,732846,142,0.188
Sheep,Carcase,Bruising ? Traumatic,2017-05,England,1151,787472,143,0.146
Sheep,Carcase,Bruising ? Traumatic,2017-06,England,1051,797495,145,0.132
Sheep,Carcase,Bruising ? Traumatic,2017-04,Wales,714,210384,19,0.339
Sheep,Carcase,Bruising ? Traumatic,2017-05,Wales,456,191300,19,0.238
Sheep,Carcase,Bruising ? Traumatic,2017-06,Wales,449,214053,19,0.21
Sheep,Carcase,Bruising ? Wool Pull,2017-04,England,689,732846,142,0.094
Sheep,Carcase,Bruising ? Wool Pull,2017-05,England,572,787472,143,0.073
Sheep,Carcase,Bruising ? Wool Pull,2017-06,England,537,797495,145,0.067
Sheep,Carcase,Bruising ? Wool Pull,2017-04,Wales,312,210384,19,0.148
Sheep,Carcase,Bruising ? Wool Pull,2017-05,Wales,228,191300,19,0.119
Sheep,Carcase,Bruising ? Wool Pull,2017-06,Wales,94,214053,19,0.044
Sheep,Carcase,C. Ovis (Carcase),2017-04,England,2604,732846,142,0.355
Sheep,Carcase,C. Ovis (Carcase),2017-05,England,2633,787472,143,0.334
Sheep,Carcase,C. Ovis (Carcase),2017-06,England,1488,797495,145,0.187
Sheep,Carcase,C. Ovis (Carcase),2017-04,Wales,2091,210384,19,0.994
Sheep,Carcase,C. Ovis (Carcase),2017-05,Wales,1512,191300,19,0.79
Sheep,Carcase,C. Ovis (Carcase),2017-06,Wales,478,214053,19,0.223
Sheep,Carcase,Contamination,2017-04,England,27927,732846,142,3.811
Sheep,Carcase,Contamination,2017-05,England,25970,787472,143,3.298
Sheep,Carcase,Contamination,2017-06,England,25457,797495,145,3.192
Sheep,Carcase,Contamination,2017-04,Wales,547,210384,19,0.26
Sheep,Carcase,Contamination,2017-05,Wales,808,191300,19,0.422
Sheep,Carcase,Contamination,2017-06,Wales,949,214053,19,0.443
Sheep,Carcase,Hydatid Cyst,2017-04,England,172,732846,142,0.023
Sheep,Carcase,Hydatid Cyst,2017-05,England,232,787472,143,0.029
Sheep,Carcase,Hydatid Cyst,2017-06,England,141,797495,145,0.018
Sheep,Carcase,Hydatid Cyst,2017-04,Wales,25,210384,19,0.012
Sheep,Carcase,Hydatid Cyst,2017-05,Wales,5,191300,19,0.003
Sheep,Carcase,Hydatid Cyst,2017-06,Wales,3,214053,19,0.001
Sheep,Carcase,Joint Lesions,2017-04,England,5436,732846,142,0.742
Sheep,Carcase,Joint Lesions,2017-05,England,5826,787472,143,0.74
Sheep,Carcase,Joint Lesions,2017-06,England,3843,797495,145,0.482
Sheep,Carcase,Joint Lesions,2017-04,Wales,2215,210384,19,1.053
Sheep,Carcase,Joint Lesions,2017-05,Wales,1370,191300,19,0.716
Sheep,Carcase,Joint Lesions,2017-06,Wales,470,214053,19,0.22
Sheep,Carcase,Other,2017-04,England,6360,732846,142,0.868
Sheep,Carcase,Other,2017-05,England,5958,787472,143,0.757
Sheep,Carcase,Other,2017-06,England,3372,797495,145,0.423
Sheep,Carcase,Other,2017-04,Wales,244,210384,19,0.116
Sheep,Carcase,Other,2017-05,Wales,65,191300,19,0.034
Sheep,Carcase,Other,2017-06,Wales,25,214053,19,0.012
Sheep,Offal,Abscess - Single,2017-06,England,1,797495,145,0
Sheep,Offal,C. Ovis (Offal),2017-04,England,6935,732846,142,0.946
Sheep,Offal,C. Ovis (Offal),2017-05,England,6602,787472,143,0.838
Sheep,Offal,C. Ovis (Offal),2017-06,England,4262,797495,145,0.534
Sheep,Offal,C. Ovis (Offal),2017-04,Wales,2715,210384,19,1.29
Sheep,Offal,C. Ovis (Offal),2017-05,Wales,2166,191300,19,1.132
Sheep,Offal,C. Ovis (Offal),2017-06,Wales,709,214053,19,0.331
Sheep,Offal,C. Tenuicollis,2017-04,England,69957,732846,142,9.546
Sheep,Offal,C. Tenuicollis,2017-05,England,96565,787472,143,12.263
Sheep,Offal,C. Tenuicollis,2017-06,England,48104,797495,145,6.032
Sheep,Offal,C. Tenuicollis,2017-04,Wales,28517,210384,19,13.555
Sheep,Offal,C. Tenuicollis,2017-05,Wales,22358,191300,19,11.687
Sheep,Offal,C. Tenuicollis,2017-06,Wales,14579,214053,19,6.811
Sheep,Offal,Contamination,2017-04,England,7120,732846,142,0.972
Sheep,Offal,Contamination,2017-05,England,8266,787472,143,1.05
Sheep,Offal,Contamination,2017-06,England,8838,797495,145,1.108
Sheep,Offal,Contamination,2017-04,Wales,1208,210384,19,0.574
Sheep,Offal,Contamination,2017-05,Wales,1058,191300,19,0.553
Sheep,Offal,Contamination,2017-06,Wales,2211,214053,19,1.033
Sheep,Offal,Fluke Immature,2017-04,England,12727,732846,142,1.737
Sheep,Offal,Fluke Immature,2017-05,England,9304,787472,143,1.182
Sheep,Offal,Fluke Immature,2017-06,England,8178,797495,145,1.025
Sheep,Offal,Fluke Immature,2017-04,Wales,1103,210384,19,0.524
Sheep,Offal,Fluke Immature,2017-05,Wales,1363,191300,19,0.712
Sheep,Offal,Fluke Immature,2017-06,Wales,223,214053,19,0.104
Sheep,Offal,Fluke Mature,2017-04,England,59069,732846,142,8.06
Sheep,Offal,Fluke Mature,2017-05,England,52029,787472,143,6.607
Sheep,Offal,Fluke Mature,2017-06,England,35382,797495,145,4.437
Sheep,Offal,Fluke Mature,2017-04,Wales,20843,210384,19,9.907
Sheep,Offal,Fluke Mature,2017-05,Wales,11029,191300,19,5.765
Sheep,Offal,Fluke Mature,2017-06,Wales,2239,214053,19,1.046
Sheep,Offal,Historic Liver Scarring,2017-04,England,3583,732846,142,0.489
Sheep,Offal,Historic Liver Scarring,2017-05,England,2882,787472,143,0.366
Sheep,Offal,Historic Liver Scarring,2017-06,England,3077,797495,145,0.386
Sheep,Offal,Historic Liver Scarring,2017-04,Wales,200,210384,19,0.095
Sheep,Offal,Historic Liver Scarring,2017-05,Wales,141,191300,19,0.074
Sheep,Offal,Historic Liver Scarring,2017-06,Wales,46,214053,19,0.021
Sheep,Offal,Hydatid Cyst,2017-04,England,1385,732846,142,0.189
Sheep,Offal,Hydatid Cyst,2017-05,England,1724,787472,143,0.219
Sheep,Offal,Hydatid Cyst,2017-06,England,1662,797495,145,0.208
Sheep,Offal,Hydatid Cyst,2017-04,Wales,87,210384,19,0.041
Sheep,Offal,Hydatid Cyst,2017-05,Wales,108,191300,19,0.056
Sheep,Offal,Hydatid Cyst,2017-06,Wales,94,214053,19,0.044
Sheep,Offal,Liver Abscesses,2017-06,England,3,797495,145,0
Sheep,Offal,Lung Abscesses,2017-04,England,4244,732846,142,0.579
Sheep,Offal,Lung Abscesses,2017-05,England,5158,787472,143,0.655
Sheep,Offal,Lung Abscesses,2017-06,England,4057,797495,145,0.509
Sheep,Offal,Lung Abscesses,2017-04,Wales,643,210384,19,0.306
Sheep,Offal,Lung Abscesses,2017-05,Wales,782,191300,19,0.409
Sheep,Offal,Lung Abscesses,2017-06,Wales,394,214053,19,0.184
Sheep,Offal,Lung Worm ,2017-04,England,32222,732846,142,4.397
Sheep,Offal,Lung Worm ,2017-05,England,34733,787472,143,4.411
Sheep,Offal,Lung Worm ,2017-06,England,29980,797495,145,3.759
Sheep,Offal,Lung Worm ,2017-04,Wales,16657,210384,19,7.917
Sheep,Offal,Lung Worm ,2017-05,Wales,16662,191300,19,8.71
Sheep,Offal,Lung Worm ,2017-06,Wales,13312,214053,19,6.219
Sheep,Offal,Other,2017-04,England,6539,732846,142,0.892
Sheep,Offal,Other,2017-05,England,7114,787472,143,0.903
Sheep,Offal,Other,2017-06,England,5721,797495,145,0.717
Sheep,Offal,Other,2017-04,Wales,197,210384,19,0.094
Sheep,Offal,Other,2017-05,Wales,551,191300,19,0.288
Sheep,Offal,Other,2017-06,Wales,539,214053,19,0.252
Sheep,Offal,Pleurisy,2017-06,England,1,797495,145,0
Sheep,Offal,Pneumonia,2017-06,England,7,797495,145,0.001
Sheep,Offal,Pneumonia Mycoplasma Like,2017-04,England,14331,732846,142,1.956
Sheep,Offal,Pneumonia Mycoplasma Like,2017-05,England,16653,787472,143,2.115
Sheep,Offal,Pneumonia Mycoplasma Like,2017-06,England,16070,797495,145,2.015
Sheep,Offal,Pneumonia Mycoplasma Like,2017-04,Wales,6426,210384,19,3.054
Sheep,Offal,Pneumonia Mycoplasma Like,2017-05,Wales,4918,191300,19,2.571
Sheep,Offal,Pneumonia Mycoplasma Like,2017-06,Wales,2378,214053,19,1.111
Sheep,Offal,Pneumonia Pasteurella Like,2017-04,England,11885,732846,142,1.622
Sheep,Offal,Pneumonia Pasteurella Like,2017-05,England,13094,787472,143,1.663
Sheep,Offal,Pneumonia Pasteurella Like,2017-06,England,12016,797495,145,1.507
Sheep,Offal,Pneumonia Pasteurella Like,2017-04,Wales,5667,210384,19,2.694
Sheep,Offal,Pneumonia Pasteurella Like,2017-05,Wales,4403,191300,19,2.302
