Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Goats,Offal,Fluke Immature,2019-06,England,4,1553,68,0.258
Goats,Offal,Fluke Immature,2019-06,Wales,2,42,5,4.762
Goats,Offal,Fluke Mature,2019-04,England,31,1612,60,1.923
Goats,Offal,Fluke Mature,2019-05,England,44,1546,64,2.846
Goats,Offal,Fluke Mature,2019-06,England,84,1553,68,5.409
Goats,Offal,Fluke Mature,2019-04,Wales,1,60,7,1.667
Goats,Offal,Fluke Mature,2019-05,Wales,2,48,7,4.167
Goats,Offal,Historic Liver Scarring,2019-04,England,2,1612,60,0.124
Goats,Offal,Historic Liver Scarring,2019-06,England,2,1553,68,0.129
Goats,Offal,Lung Abscesses,2019-04,England,2,1612,60,0.124
Goats,Offal,Lung Abscesses,2019-05,England,6,1546,64,0.388
Goats,Offal,Lung Abscesses,2019-06,England,5,1553,68,0.322
Goats,Offal,Lung Abscesses,2019-04,Wales,3,60,7,5
Goats,Offal,Lung Worm ,2019-04,England,19,1612,60,1.179
Goats,Offal,Lung Worm ,2019-05,England,19,1546,64,1.229
Goats,Offal,Lung Worm ,2019-06,England,11,1553,68,0.708
Goats,Offal,Lung Worm ,2019-04,Wales,2,60,7,3.333
Goats,Offal,Other,2019-04,England,30,1612,60,1.861
Goats,Offal,Other,2019-05,England,16,1546,64,1.035
Goats,Offal,Other,2019-06,England,20,1553,68,1.288
Goats,Offal,Other,2019-05,Wales,3,48,7,6.25
Goats,Offal,Pneumonia Mycoplasma Like,2019-04,England,29,1612,60,1.799
Goats,Offal,Pneumonia Mycoplasma Like,2019-05,England,36,1546,64,2.329
Goats,Offal,Pneumonia Mycoplasma Like,2019-06,England,40,1553,68,2.576
Goats,Offal,Pneumonia Mycoplasma Like,2019-04,Wales,1,60,7,1.667
Goats,Offal,Pneumonia Pasteurella Like,2019-04,England,3,1612,60,0.186
Goats,Offal,Pneumonia Pasteurella Like,2019-05,England,4,1546,64,0.259
Goats,Offal,Pneumonia Pasteurella Like,2019-06,England,3,1553,68,0.193
Goats,Total Rejection,Cysticercus ovis (Generalised),2019-05,England,1,1546,64,0.065
Goats,Total Rejection,Emaciation/Generalised Oedema,2019-05,England,3,1546,64,0.194
Goats,Total Rejection,Emaciation/Generalised Oedema,2019-06,England,3,1553,68,0.193
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2019-04,England,1,1612,60,0.062
Goats,Total Rejection,Generalised Tuberculosis (Suspect),2019-06,England,2,1553,68,0.129
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2019-04,England,2,1612,60,0.124
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2019-05,England,7,1546,64,0.453
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2019-06,England,1,1553,68,0.064
Goats,Total Rejection,Septicaemia/Fever,2019-04,England,1,1612,60,0.062
Goats,Total Rejection,Septicaemia/Fever,2019-05,England,2,1546,64,0.129
Goats,Total Rejection,Septicaemia/Fever,2019-06,England,2,1553,68,0.129
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-04,England,6674,805246,132,0.829
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-05,England,6427,755945,131,0.85
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-06,England,3800,585200,131,0.649
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-04,Wales,900,212465,17,0.424
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-05,Wales,600,196134,17,0.306
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-06,Wales,351,186414,17,0.188
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-04,England,33,805246,132,0.004
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-05,England,42,755945,131,0.006
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-06,England,18,585200,131,0.003
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-04,Wales,1,212465,17,0
Sheep,AnteMortem,Dead in Lairage (DIL),2019-04,England,123,805246,132,0.015
Sheep,AnteMortem,Dead in Lairage (DIL),2019-05,England,73,755945,131,0.01
Sheep,AnteMortem,Dead in Lairage (DIL),2019-06,England,55,585200,131,0.009
Sheep,AnteMortem,Dead in Lairage (DIL),2019-04,Wales,61,212465,17,0.029
Sheep,AnteMortem,Dead in Lairage (DIL),2019-05,Wales,17,196134,17,0.009
Sheep,AnteMortem,Dead in Lairage (DIL),2019-06,Wales,15,186414,17,0.008
Sheep,AnteMortem,Dead on Arrival (DOA),2019-04,England,85,805246,132,0.011
Sheep,AnteMortem,Dead on Arrival (DOA),2019-05,England,63,755945,131,0.008
Sheep,AnteMortem,Dead on Arrival (DOA),2019-06,England,14,585200,131,0.002
Sheep,AnteMortem,Dead on Arrival (DOA),2019-04,Wales,60,212465,17,0.028
Sheep,AnteMortem,Dead on Arrival (DOA),2019-05,Wales,33,196134,17,0.017
Sheep,AnteMortem,Dead on Arrival (DOA),2019-06,Wales,9,186414,17,0.005
Sheep,AnteMortem,Emaciation,2019-04,England,128,805246,132,0.016
Sheep,AnteMortem,Emaciation,2019-05,England,95,755945,131,0.013
Sheep,AnteMortem,Emaciation,2019-06,England,76,585200,131,0.013
Sheep,AnteMortem,Emaciation,2019-04,Wales,1,212465,17,0
Sheep,AnteMortem,Emaciation,2019-05,Wales,3,196134,17,0.002
Sheep,AnteMortem,Eye Condition,2019-04,England,419,805246,132,0.052
Sheep,AnteMortem,Eye Condition,2019-05,England,315,755945,131,0.042
Sheep,AnteMortem,Eye Condition,2019-06,England,248,585200,131,0.042
Sheep,AnteMortem,Eye Condition,2019-04,Wales,65,212465,17,0.031
Sheep,AnteMortem,Eye Condition,2019-05,Wales,30,196134,17,0.015
Sheep,AnteMortem,Eye Condition,2019-06,Wales,10,186414,17,0.005
Sheep,AnteMortem,Fever,2019-04,England,4,805246,132,0
Sheep,AnteMortem,Fever,2019-05,England,5,755945,131,0.001
Sheep,AnteMortem,Fever,2019-05,Wales,2,196134,17,0.001
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-04,England,2669,805246,132,0.331
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-05,England,3247,755945,131,0.43
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-06,England,1947,585200,131,0.333
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-04,Wales,86,212465,17,0.04
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-05,Wales,117,196134,17,0.06
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-06,Wales,39,186414,17,0.021
Sheep,AnteMortem,Lameness – Foot Lesion(s),2019-04,England,1,805246,132,0
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-04,England,1056,805246,132,0.131
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-05,England,1251,755945,131,0.165
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-06,England,822,585200,131,0.14
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-04,Wales,64,212465,17,0.03
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-05,Wales,86,196134,17,0.044
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-06,Wales,14,186414,17,0.008
Sheep,AnteMortem,Lameness - Not Defined,2019-04,England,2419,805246,132,0.3
Sheep,AnteMortem,Lameness - Not Defined,2019-05,England,2233,755945,131,0.295
Sheep,AnteMortem,Lameness - Not Defined,2019-06,England,1449,585200,131,0.248
Sheep,AnteMortem,Lameness - Not Defined,2019-04,Wales,2242,212465,17,1.055
Sheep,AnteMortem,Lameness - Not Defined,2019-05,Wales,1715,196134,17,0.874
Sheep,AnteMortem,Lameness - Not Defined,2019-06,Wales,1082,186414,17,0.58
Sheep,AnteMortem,Lameness – Not Defined,2019-04,England,4,805246,132,0
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-04,England,264,805246,132,0.033
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-05,England,329,755945,131,0.044
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-06,England,129,585200,131,0.022
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-04,Wales,41,212465,17,0.019
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-05,Wales,9,196134,17,0.005
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-06,Wales,3,186414,17,0.002
Sheep,AnteMortem,Localised Swelling/Lumps,2019-06,England,1,585200,131,0
Sheep,AnteMortem,Maggots,2019-04,England,2,805246,132,0
Sheep,AnteMortem,Maggots,2019-05,England,4,755945,131,0.001
Sheep,AnteMortem,Maggots,2019-06,England,20,585200,131,0.003
Sheep,AnteMortem,Mastitis,2019-04,England,141,805246,132,0.018
Sheep,AnteMortem,Mastitis,2019-05,England,153,755945,131,0.02
Sheep,AnteMortem,Mastitis,2019-06,England,235,585200,131,0.04
Sheep,AnteMortem,Mastitis,2019-04,Wales,1,212465,17,0
Sheep,AnteMortem,Mastitis,2019-05,Wales,2,196134,17,0.001
Sheep,AnteMortem,Moribund/ Recumbent,2019-04,England,43,805246,132,0.005
Sheep,AnteMortem,Moribund/ Recumbent,2019-05,England,20,755945,131,0.003
Sheep,AnteMortem,Moribund/ Recumbent,2019-06,England,11,585200,131,0.002
Sheep,AnteMortem,Moribund/ Recumbent,2019-04,Wales,7,212465,17,0.003
Sheep,AnteMortem,Moribund/ Recumbent,2019-05,Wales,5,196134,17,0.003
Sheep,AnteMortem,Moribund/ Recumbent,2019-06,Wales,8,186414,17,0.004
Sheep,AnteMortem,Neurological Signs,2019-04,England,9,805246,132,0.001
Sheep,AnteMortem,Neurological Signs,2019-05,England,13,755945,131,0.002
Sheep,AnteMortem,Neurological Signs,2019-06,England,5,585200,131,0.001
Sheep,AnteMortem,Neurological Signs,2019-04,Wales,4,212465,17,0.002
Sheep,AnteMortem,Neurological Signs,2019-05,Wales,1,196134,17,0.001
Sheep,AnteMortem,Orf,2019-04,England,78,805246,132,0.01
Sheep,AnteMortem,Orf,2019-05,England,142,755945,131,0.019
Sheep,AnteMortem,Orf,2019-06,England,308,585200,131,0.053
Sheep,AnteMortem,Orf,2019-04,Wales,3,212465,17,0.001
Sheep,AnteMortem,Orf,2019-05,Wales,1,196134,17,0.001
Sheep,AnteMortem,Orf,2019-06,Wales,4,186414,17,0.002
Sheep,AnteMortem,Other *,2019-04,England,68,805246,132,0.008
Sheep,AnteMortem,Other *,2019-05,England,139,755945,131,0.018
Sheep,AnteMortem,Other *,2019-06,England,30,585200,131,0.005
Sheep,AnteMortem,Other *,2019-04,Wales,17,212465,17,0.008
Sheep,AnteMortem,Other *,2019-05,Wales,10,196134,17,0.005
Sheep,AnteMortem,Other *,2019-06,Wales,2,186414,17,0.001
Sheep,AnteMortem,Prolapsed,2019-04,England,11,805246,132,0.001
Sheep,AnteMortem,Prolapsed,2019-05,England,16,755945,131,0.002
Sheep,AnteMortem,Prolapsed,2019-06,England,23,585200,131,0.004
Sheep,AnteMortem,Prolapsed,2019-05,Wales,8,196134,17,0.004
Sheep,AnteMortem,Prolapsed,2019-06,Wales,3,186414,17,0.002
Sheep,AnteMortem,Sheep Scab ,2019-04,England,114,805246,132,0.014
Sheep,AnteMortem,Sheep Scab ,2019-05,England,16,755945,131,0.002
Sheep,AnteMortem,Sheep Scab ,2019-06,England,2,585200,131,0
Sheep,AnteMortem,Sheep Scab ,2019-04,Wales,17,212465,17,0.008
Sheep,AnteMortem,Sheep Scab ,2019-05,Wales,32,196134,17,0.016
Sheep,AnteMortem,Skin Condition,2019-04,England,877,805246,132,0.109
Sheep,AnteMortem,Skin Condition,2019-05,England,693,755945,131,0.092
Sheep,AnteMortem,Skin Condition,2019-06,England,306,585200,131,0.052
Sheep,AnteMortem,Skin Condition,2019-04,Wales,248,212465,17,0.117
Sheep,AnteMortem,Skin Condition,2019-05,Wales,188,196134,17,0.096
Sheep,AnteMortem,Skin Condition,2019-06,Wales,50,186414,17,0.027
Sheep,AnteMortem,Slaughtered in Lairage,2019-04,England,18,805246,132,0.002
Sheep,AnteMortem,Slaughtered in Lairage,2019-05,England,18,755945,131,0.002
Sheep,AnteMortem,Slaughtered in Lairage,2019-06,England,3,585200,131,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-04,Wales,18,212465,17,0.008
Sheep,AnteMortem,Slaughtered in Lairage,2019-05,Wales,8,196134,17,0.004
Sheep,AnteMortem,Slaughtered in Lairage,2019-06,Wales,2,186414,17,0.001
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-04,England,2,805246,132,0
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-05,England,4,755945,131,0.001
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-06,England,1,585200,131,0
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-04,Wales,8,212465,17,0.004
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-05,Wales,3,196134,17,0.002
Sheep,AnteMortem,Trauma - Soft Tissue,2019-04,England,17,805246,132,0.002
Sheep,AnteMortem,Trauma - Soft Tissue,2019-05,England,16,755945,131,0.002
Sheep,AnteMortem,Trauma - Soft Tissue,2019-06,England,8,585200,131,0.001
Sheep,AnteMortem,Trauma - Soft Tissue,2019-04,Wales,57,212465,17,0.027
Sheep,AnteMortem,Trauma - Soft Tissue,2019-05,Wales,18,196134,17,0.009
Sheep,AnteMortem,Trauma - Soft Tissue,2019-06,Wales,8,186414,17,0.004
Sheep,Carcase,Abscess Forequarters,2019-04,England,7058,805246,132,0.877
Sheep,Carcase,Abscess Forequarters,2019-05,England,6484,755945,131,0.858
Sheep,Carcase,Abscess Forequarters,2019-06,England,4565,585200,131,0.78
Sheep,Carcase,Abscess Forequarters,2019-04,Wales,699,212465,17,0.329
Sheep,Carcase,Abscess Forequarters,2019-05,Wales,555,196134,17,0.283
Sheep,Carcase,Abscess Forequarters,2019-06,Wales,510,186414,17,0.274
Sheep,Carcase,Abscess Hindquarters,2019-04,England,4153,805246,132,0.516
Sheep,Carcase,Abscess Hindquarters,2019-05,England,3528,755945,131,0.467
Sheep,Carcase,Abscess Hindquarters,2019-06,England,2198,585200,131,0.376
Sheep,Carcase,Abscess Hindquarters,2019-04,Wales,152,212465,17,0.072
Sheep,Carcase,Abscess Hindquarters,2019-05,Wales,154,196134,17,0.079
Sheep,Carcase,Abscess Hindquarters,2019-06,Wales,104,186414,17,0.056
Sheep,Carcase,Abscess Neck,2019-04,England,6223,805246,132,0.773
Sheep,Carcase,Abscess Neck,2019-05,England,5501,755945,131,0.728
Sheep,Carcase,Abscess Neck,2019-06,England,4163,585200,131,0.711
Sheep,Carcase,Abscess Neck,2019-04,Wales,1061,212465,17,0.499
Sheep,Carcase,Abscess Neck,2019-05,Wales,957,196134,17,0.488
Sheep,Carcase,Abscess Neck,2019-06,Wales,974,186414,17,0.522
Sheep,Carcase,Bruising – Traumatic,2019-04,England,1504,805246,132,0.187
Sheep,Carcase,Bruising – Traumatic,2019-05,England,1008,755945,131,0.133
Sheep,Carcase,Bruising – Traumatic,2019-06,England,739,585200,131,0.126
Sheep,Carcase,Bruising – Traumatic,2019-04,Wales,463,212465,17,0.218
Sheep,Carcase,Bruising – Traumatic,2019-05,Wales,454,196134,17,0.231
Sheep,Carcase,Bruising – Traumatic,2019-06,Wales,362,186414,17,0.194
Sheep,Carcase,Bruising – Wool Pull,2019-04,England,642,805246,132,0.08
Sheep,Carcase,Bruising – Wool Pull,2019-05,England,623,755945,131,0.082
Sheep,Carcase,Bruising – Wool Pull,2019-06,England,485,585200,131,0.083
Sheep,Carcase,Bruising – Wool Pull,2019-04,Wales,92,212465,17,0.043
Sheep,Carcase,Bruising – Wool Pull,2019-05,Wales,39,196134,17,0.02
Sheep,Carcase,Bruising – Wool Pull,2019-06,Wales,60,186414,17,0.032
Sheep,Carcase,Contamination,2019-04,England,29877,805246,132,3.71
Sheep,Carcase,Contamination,2019-05,England,27725,755945,131,3.668
Sheep,Carcase,Contamination,2019-06,England,17736,585200,131,3.031
Sheep,Carcase,Contamination,2019-04,Wales,4907,212465,17,2.31
Sheep,Carcase,Contamination,2019-05,Wales,5558,196134,17,2.834
Sheep,Carcase,Contamination,2019-06,Wales,4876,186414,17,2.616
Sheep,Carcase,Cysticercus ovis (Carcase),2019-04,England,3553,805246,132,0.441
Sheep,Carcase,Cysticercus ovis (Carcase),2019-05,England,2644,755945,131,0.35
Sheep,Carcase,Cysticercus ovis (Carcase),2019-06,England,1472,585200,131,0.252
Sheep,Carcase,Cysticercus ovis (Carcase),2019-04,Wales,1998,212465,17,0.94
Sheep,Carcase,Cysticercus ovis (Carcase),2019-05,Wales,1879,196134,17,0.958
Sheep,Carcase,Cysticercus ovis (Carcase),2019-06,Wales,587,186414,17,0.315
Sheep,Carcase,Hydatid Cyst,2019-04,England,117,805246,132,0.015
Sheep,Carcase,Hydatid Cyst,2019-05,England,262,755945,131,0.035
Sheep,Carcase,Hydatid Cyst,2019-06,England,144,585200,131,0.025
Sheep,Carcase,Hydatid Cyst,2019-04,Wales,12,212465,17,0.006
Sheep,Carcase,Hydatid Cyst,2019-05,Wales,15,196134,17,0.008
Sheep,Carcase,Hydatid Cyst,2019-06,Wales,4,186414,17,0.002
Sheep,Carcase,Joint Lesions,2019-04,England,6198,805246,132,0.77
Sheep,Carcase,Joint Lesions,2019-05,England,5231,755945,131,0.692
Sheep,Carcase,Joint Lesions,2019-06,England,2453,585200,131,0.419
Sheep,Carcase,Joint Lesions,2019-04,Wales,2072,212465,17,0.975
Sheep,Carcase,Joint Lesions,2019-05,Wales,1513,196134,17,0.771
Sheep,Carcase,Joint Lesions,2019-06,Wales,480,186414,17,0.257
Sheep,Carcase,Other,2019-04,England,10054,805246,132,1.249
Sheep,Carcase,Other,2019-05,England,7555,755945,131,0.999
Sheep,Carcase,Other,2019-06,England,4424,585200,131,0.756
Sheep,Carcase,Other,2019-04,Wales,583,212465,17,0.274
Sheep,Carcase,Other,2019-05,Wales,381,196134,17,0.194
Sheep,Carcase,Other,2019-06,Wales,383,186414,17,0.205
Sheep,Offal,Contamination,2019-04,England,12855,805246,132,1.596
Sheep,Offal,Contamination,2019-05,England,11833,755945,131,1.565
Sheep,Offal,Contamination,2019-06,England,7551,585200,131,1.29
Sheep,Offal,Contamination,2019-04,Wales,5172,212465,17,2.434
Sheep,Offal,Contamination,2019-05,Wales,4587,196134,17,2.339
Sheep,Offal,Contamination,2019-06,Wales,4166,186414,17,2.235
Sheep,Offal,Cysticercus ovis (Offal),2019-04,England,6455,805246,132,0.802
Sheep,Offal,Cysticercus ovis (Offal),2019-05,England,5099,755945,131,0.675
Sheep,Offal,Cysticercus ovis (Offal),2019-06,England,2834,585200,131,0.484
Sheep,Offal,Cysticercus ovis (Offal),2019-04,Wales,2996,212465,17,1.41
Sheep,Offal,Cysticercus ovis (Offal),2019-05,Wales,2322,196134,17,1.184
Sheep,Offal,Cysticercus ovis (Offal),2019-06,Wales,694,186414,17,0.372
Sheep,Offal,Cysticercus tenuicollis,2019-04,England,78297,805246,132,9.723
Sheep,Offal,Cysticercus tenuicollis,2019-05,England,60754,755945,131,8.037
Sheep,Offal,Cysticercus tenuicollis,2019-06,England,33427,585200,131,5.712
Sheep,Offal,Cysticercus tenuicollis,2019-04,Wales,26230,212465,17,12.346
Sheep,Offal,Cysticercus tenuicollis,2019-05,Wales,14853,196134,17,7.573
Sheep,Offal,Cysticercus tenuicollis,2019-06,Wales,9967,186414,17,5.347
Sheep,Offal,Fluke Immature,2019-04,England,25792,805246,132,3.203
Sheep,Offal,Fluke Immature,2019-05,England,9297,755945,131,1.23
Sheep,Offal,Fluke Immature,2019-06,England,6115,585200,131,1.045
Sheep,Offal,Fluke Immature,2019-04,Wales,361,212465,17,0.17
Sheep,Offal,Fluke Immature,2019-05,Wales,208,196134,17,0.106
Sheep,Offal,Fluke Immature,2019-06,Wales,240,186414,17,0.129
Sheep,Offal,Fluke Mature,2019-04,England,41365,805246,132,5.137
Sheep,Offal,Fluke Mature,2019-05,England,32829,755945,131,4.343
Sheep,Offal,Fluke Mature,2019-06,England,17117,585200,131,2.925
Sheep,Offal,Fluke Mature,2019-04,Wales,7994,212465,17,3.763
Sheep,Offal,Fluke Mature,2019-05,Wales,5623,196134,17,2.867
Sheep,Offal,Fluke Mature,2019-06,Wales,2673,186414,17,1.434
Sheep,Offal,Historic Liver Scarring,2019-04,England,4120,805246,132,0.512
Sheep,Offal,Historic Liver Scarring,2019-05,England,2938,755945,131,0.389
Sheep,Offal,Historic Liver Scarring,2019-06,England,1884,585200,131,0.322
Sheep,Offal,Historic Liver Scarring,2019-04,Wales,202,212465,17,0.095
Sheep,Offal,Historic Liver Scarring,2019-05,Wales,94,196134,17,0.048
Sheep,Offal,Historic Liver Scarring,2019-06,Wales,174,186414,17,0.093
Sheep,Offal,Hydatid Cyst,2019-04,England,2160,805246,132,0.268
Sheep,Offal,Hydatid Cyst,2019-05,England,1502,755945,131,0.199
Sheep,Offal,Hydatid Cyst,2019-06,England,794,585200,131,0.136
Sheep,Offal,Hydatid Cyst,2019-04,Wales,138,212465,17,0.065
Sheep,Offal,Hydatid Cyst,2019-05,Wales,84,196134,17,0.043
Sheep,Offal,Hydatid Cyst,2019-06,Wales,53,186414,17,0.028
Sheep,Offal,Liver Abscesses,2019-06,England,1,585200,131,0
Sheep,Offal,Lung Abscesses,2019-04,England,5806,805246,132,0.721
Sheep,Offal,Lung Abscesses,2019-05,England,6805,755945,131,0.9
Sheep,Offal,Lung Abscesses,2019-06,England,4274,585200,131,0.73
Sheep,Offal,Lung Abscesses,2019-04,Wales,2153,212465,17,1.013
Sheep,Offal,Lung Abscesses,2019-05,Wales,1772,196134,17,0.903
Sheep,Offal,Lung Abscesses,2019-06,Wales,1165,186414,17,0.625
Sheep,Offal,Lung Worm ,2019-04,England,38750,805246,132,4.812
Sheep,Offal,Lung Worm ,2019-05,England,32991,755945,131,4.364
Sheep,Offal,Lung Worm ,2019-06,England,22387,585200,131,3.826
Sheep,Offal,Lung Worm ,2019-04,Wales,14753,212465,17,6.944
Sheep,Offal,Lung Worm ,2019-05,Wales,10494,196134,17,5.35
Sheep,Offal,Lung Worm ,2019-06,Wales,8595,186414,17,4.611
Sheep,Offal,Lungworm,2019-04,England,4,805246,132,0
Sheep,Offal,Lungworm,2019-06,England,2,585200,131,0
Sheep,Offal,Other,2019-04,England,7904,805246,132,0.982
Sheep,Offal,Other,2019-05,England,6435,755945,131,0.851
Sheep,Offal,Other,2019-06,England,4123,585200,131,0.705
Sheep,Offal,Other,2019-04,Wales,1241,212465,17,0.584
Sheep,Offal,Other,2019-05,Wales,986,196134,17,0.503
Sheep,Offal,Other,2019-06,Wales,674,186414,17,0.362
Sheep,Offal,Pneumonia Mycoplasma Like,2019-04,England,23915,805246,132,2.97
Sheep,Offal,Pneumonia Mycoplasma Like,2019-05,England,22558,755945,131,2.984
Sheep,Offal,Pneumonia Mycoplasma Like,2019-06,England,15454,585200,131,2.641
Sheep,Offal,Pneumonia Mycoplasma Like,2019-04,Wales,7991,212465,17,3.761
