Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Total Rejection,Contamination,2016-08,Wales,5,332589,21,0.002
Sheep,Total Rejection,Contamination,2016-09,Wales,3,364611,21,0.001
Sheep,Total Rejection,Contamination,2016-10,Wales,7,321603,20,0.002
Sheep,Total Rejection,Contamination,2016-11,Wales,3,363963,18,0.001
Sheep,Total Rejection,Contamination,2016-12,Wales,6,318885,20,0.002
Sheep,Total Rejection,Contamination,2017-01,Wales,6,238141,18,0.003
Sheep,Total Rejection,Contamination,2017-02,Wales,5,199971,20,0.003
Sheep,Total Rejection,Contamination,2017-03,Wales,19,267206,20,0.007
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-07,England,64,694694,145,0.009
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-08,England,95,802322,146,0.012
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-09,England,144,883027,146,0.016
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-10,England,106,761462,146,0.014
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-11,England,229,774999,146,0.03
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-12,England,213,820497,144,0.026
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-01,England,169,693329,145,0.024
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-02,England,220,663911,146,0.033
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-03,England,213,775475,147,0.027
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-02,Scotland,3,1535,1,0.195
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-07,Wales,18,143089,21,0.013
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-08,Wales,23,332589,21,0.007
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-09,Wales,69,364611,21,0.019
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-10,Wales,73,321603,20,0.023
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-11,Wales,93,363963,18,0.026
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2016-12,Wales,108,318885,20,0.034
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-01,Wales,98,238141,18,0.041
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-02,Wales,117,199971,20,0.059
Sheep,Total Rejection,Cysticercus Ovis (Generalised),2017-03,Wales,127,267206,20,0.048
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-07,England,491,694694,145,0.071
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-08,England,502,802322,146,0.063
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-09,England,405,883027,146,0.046
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-10,England,367,761462,146,0.048
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-11,England,355,774999,146,0.046
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-12,England,323,820497,144,0.039
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-01,England,302,693329,145,0.044
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-02,England,442,663911,146,0.067
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-03,England,572,775475,147,0.074
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-07,Wales,1,143089,21,0.001
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-08,Wales,9,332589,21,0.003
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-09,Wales,8,364611,21,0.002
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-10,Wales,6,321603,20,0.002
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-11,Wales,7,363963,18,0.002
Sheep,Total Rejection,Emaciation/Generalised Oedema,2016-12,Wales,13,318885,20,0.004
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-01,Wales,25,238141,18,0.01
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-02,Wales,23,199971,20,0.012
Sheep,Total Rejection,Emaciation/Generalised Oedema,2017-03,Wales,23,267206,20,0.009
Sheep,Total Rejection,Hydatidosis,2016-07,England,1,694694,145,0
Sheep,Total Rejection,Hydatidosis,2016-09,England,2,883027,146,0
Sheep,Total Rejection,Hydatidosis,2016-11,England,1,774999,146,0
Sheep,Total Rejection,Hydatidosis,2016-10,Wales,1,321603,20,0
Sheep,Total Rejection,Hydatidosis,2017-02,Wales,1,199971,20,0.001
Sheep,Total Rejection,Jaundice,2016-07,England,7,694694,145,0.001
Sheep,Total Rejection,Jaundice,2016-08,England,7,802322,146,0.001
Sheep,Total Rejection,Jaundice,2016-09,England,8,883027,146,0.001
Sheep,Total Rejection,Jaundice,2016-10,England,18,761462,146,0.002
Sheep,Total Rejection,Jaundice,2016-11,England,18,774999,146,0.002
Sheep,Total Rejection,Jaundice,2016-12,England,17,820497,144,0.002
Sheep,Total Rejection,Jaundice,2017-01,England,12,693329,145,0.002
Sheep,Total Rejection,Jaundice,2017-02,England,37,663911,146,0.006
Sheep,Total Rejection,Jaundice,2017-03,England,12,775475,147,0.002
Sheep,Total Rejection,Jaundice,2016-08,Wales,2,332589,21,0.001
Sheep,Total Rejection,Jaundice,2016-09,Wales,1,364611,21,0
Sheep,Total Rejection,Jaundice,2016-12,Wales,7,318885,20,0.002
Sheep,Total Rejection,Jaundice,2017-01,Wales,4,238141,18,0.002
Sheep,Total Rejection,Jaundice,2017-02,Wales,4,199971,20,0.002
Sheep,Total Rejection,Jaundice,2017-03,Wales,9,267206,20,0.003
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-07,England,122,694694,145,0.018
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-08,England,119,802322,146,0.015
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-09,England,135,883027,146,0.015
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-10,England,104,761462,146,0.014
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-11,England,147,774999,146,0.019
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-12,England,169,820497,144,0.021
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-01,England,185,693329,145,0.027
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-02,England,171,663911,146,0.026
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-03,England,206,775475,147,0.027
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-07,Wales,5,143089,21,0.003
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-08,Wales,6,332589,21,0.002
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-09,Wales,5,364611,21,0.001
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-10,Wales,2,321603,20,0.001
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-11,Wales,4,363963,18,0.001
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2016-12,Wales,12,318885,20,0.004
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-01,Wales,15,238141,18,0.006
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-02,Wales,9,199971,20,0.005
Sheep,Total Rejection,Multiple Abscesses/Pyaemia,2017-03,Wales,12,267206,20,0.004
Sheep,Total Rejection,Other,2016-07,England,76,694694,145,0.011
Sheep,Total Rejection,Other,2016-08,England,61,802322,146,0.008
Sheep,Total Rejection,Other,2016-09,England,63,883027,146,0.007
Sheep,Total Rejection,Other,2016-10,England,61,761462,146,0.008
Sheep,Total Rejection,Other,2016-11,England,82,774999,146,0.011
Sheep,Total Rejection,Other,2016-12,England,112,820497,144,0.014
Sheep,Total Rejection,Other,2017-01,England,94,693329,145,0.014
Sheep,Total Rejection,Other,2017-02,England,130,663911,146,0.02
Sheep,Total Rejection,Other,2017-03,England,229,775475,147,0.03
Sheep,Total Rejection,Other,2016-07,Wales,8,143089,21,0.006
Sheep,Total Rejection,Other,2016-08,Wales,12,332589,21,0.004
Sheep,Total Rejection,Other,2016-09,Wales,11,364611,21,0.003
Sheep,Total Rejection,Other,2016-10,Wales,12,321603,20,0.004
Sheep,Total Rejection,Other,2016-11,Wales,45,363963,18,0.012
Sheep,Total Rejection,Other,2016-12,Wales,84,318885,20,0.026
Sheep,Total Rejection,Other,2017-01,Wales,92,238141,18,0.039
Sheep,Total Rejection,Other,2017-02,Wales,58,199971,20,0.029
Sheep,Total Rejection,Other,2017-03,Wales,89,267206,20,0.033
Sheep,Total Rejection,Polyarthritis,2016-07,England,40,694694,145,0.006
Sheep,Total Rejection,Polyarthritis,2016-08,England,47,802322,146,0.006
Sheep,Total Rejection,Polyarthritis,2016-09,England,53,883027,146,0.006
Sheep,Total Rejection,Polyarthritis,2016-10,England,63,761462,146,0.008
Sheep,Total Rejection,Polyarthritis,2016-11,England,76,774999,146,0.01
Sheep,Total Rejection,Polyarthritis,2016-12,England,114,820497,144,0.014
Sheep,Total Rejection,Polyarthritis,2017-01,England,131,693329,145,0.019
Sheep,Total Rejection,Polyarthritis,2017-02,England,130,663911,146,0.02
Sheep,Total Rejection,Polyarthritis,2017-03,England,183,775475,147,0.024
Sheep,Total Rejection,Polyarthritis,2016-07,Wales,8,143089,21,0.006
Sheep,Total Rejection,Polyarthritis,2016-08,Wales,28,332589,21,0.008
Sheep,Total Rejection,Polyarthritis,2016-09,Wales,37,364611,21,0.01
Sheep,Total Rejection,Polyarthritis,2016-10,Wales,20,321603,20,0.006
Sheep,Total Rejection,Polyarthritis,2016-11,Wales,86,363963,18,0.024
Sheep,Total Rejection,Polyarthritis,2016-12,Wales,124,318885,20,0.039
Sheep,Total Rejection,Polyarthritis,2017-01,Wales,112,238141,18,0.047
Sheep,Total Rejection,Polyarthritis,2017-02,Wales,89,199971,20,0.045
Sheep,Total Rejection,Polyarthritis,2017-03,Wales,140,267206,20,0.052
Sheep,Total Rejection,Processing Fault,2016-08,England,1,802322,146,0
Sheep,Total Rejection,Processing Fault,2016-09,England,3,883027,146,0
Sheep,Total Rejection,Processing Fault,2016-10,England,3,761462,146,0
Sheep,Total Rejection,Processing Fault,2016-12,England,6,820497,144,0.001
Sheep,Total Rejection,Processing Fault,2017-01,England,1,693329,145,0
Sheep,Total Rejection,Processing Fault,2017-02,England,6,663911,146,0.001
Sheep,Total Rejection,Processing Fault,2017-03,England,1,775475,147,0
Sheep,Total Rejection,Processing Fault,2017-01,Wales,2,238141,18,0.001
Sheep,Total Rejection,Processing Fault,2017-02,Wales,12,199971,20,0.006
Sheep,Total Rejection,Processing Fault,2017-03,Wales,77,267206,20,0.029
Sheep,Total Rejection,Septicaemia/Fever,2016-07,England,71,694694,145,0.01
Sheep,Total Rejection,Septicaemia/Fever,2016-08,England,87,802322,146,0.011
Sheep,Total Rejection,Septicaemia/Fever,2016-09,England,82,883027,146,0.009
Sheep,Total Rejection,Septicaemia/Fever,2016-10,England,88,761462,146,0.012
Sheep,Total Rejection,Septicaemia/Fever,2016-11,England,123,774999,146,0.016
Sheep,Total Rejection,Septicaemia/Fever,2016-12,England,115,820497,144,0.014
Sheep,Total Rejection,Septicaemia/Fever,2017-01,England,126,693329,145,0.018
Sheep,Total Rejection,Septicaemia/Fever,2017-02,England,182,663911,146,0.027
Sheep,Total Rejection,Septicaemia/Fever,2017-03,England,177,775475,147,0.023
Sheep,Total Rejection,Septicaemia/Fever,2016-07,Wales,4,143089,21,0.003
Sheep,Total Rejection,Septicaemia/Fever,2016-08,Wales,10,332589,21,0.003
Sheep,Total Rejection,Septicaemia/Fever,2016-09,Wales,7,364611,21,0.002
Sheep,Total Rejection,Septicaemia/Fever,2016-10,Wales,8,321603,20,0.002
Sheep,Total Rejection,Septicaemia/Fever,2016-11,Wales,13,363963,18,0.004
Sheep,Total Rejection,Septicaemia/Fever,2016-12,Wales,15,318885,20,0.005
Sheep,Total Rejection,Septicaemia/Fever,2017-01,Wales,18,238141,18,0.008
Sheep,Total Rejection,Septicaemia/Fever,2017-02,Wales,14,199971,20,0.007
Sheep,Total Rejection,Septicaemia/Fever,2017-03,Wales,17,267206,20,0.006
