Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Carcase,Contamination,2020-07,Wales,8908,277201,16,3.214
Sheep,Carcase,Contamination,2020-08,Wales,10556,255476,16,4.132
Sheep,Carcase,Contamination,2020-09,Wales,7609,243878,15,3.12
Sheep,Carcase,Cysticercus ovis (Carcase),2020-07,England,2551,1019523,125,0.25
Sheep,Carcase,Cysticercus ovis (Carcase),2020-08,England,1853,822629,124,0.225
Sheep,Carcase,Cysticercus ovis (Carcase),2020-09,England,1833,760606,121,0.241
Sheep,Carcase,Cysticercus ovis (Carcase),2020-07,Wales,329,277201,16,0.119
Sheep,Carcase,Cysticercus ovis (Carcase),2020-08,Wales,379,255476,16,0.148
Sheep,Carcase,Cysticercus ovis (Carcase),2020-09,Wales,662,243878,15,0.271
Sheep,Carcase,Hydatid Cyst,2020-07,England,272,1019523,125,0.027
Sheep,Carcase,Hydatid Cyst,2020-08,England,360,822629,124,0.044
Sheep,Carcase,Hydatid Cyst,2020-09,England,387,760606,121,0.051
Sheep,Carcase,Hydatid Cyst,2020-07,Wales,3,277201,16,0.001
Sheep,Carcase,Hydatid Cyst,2020-08,Wales,3,255476,16,0.001
Sheep,Carcase,Hydatid Cyst,2020-09,Wales,2,243878,15,0.001
Sheep,Carcase,Joint Lesions,2020-07,England,4063,1019523,125,0.399
Sheep,Carcase,Joint Lesions,2020-08,England,2878,822629,124,0.35
Sheep,Carcase,Joint Lesions,2020-09,England,2730,760606,121,0.359
Sheep,Carcase,Joint Lesions,2020-07,Wales,907,277201,16,0.327
Sheep,Carcase,Joint Lesions,2020-08,Wales,708,255476,16,0.277
Sheep,Carcase,Joint Lesions,2020-09,Wales,826,243878,15,0.339
Sheep,Carcase,Other,2020-07,England,5336,1019523,125,0.523
Sheep,Carcase,Other,2020-08,England,4897,822629,124,0.595
Sheep,Carcase,Other,2020-09,England,4939,760606,121,0.649
Sheep,Carcase,Other,2020-07,Wales,1181,277201,16,0.426
Sheep,Carcase,Other,2020-08,Wales,1611,255476,16,0.631
Sheep,Carcase,Other,2020-09,Wales,1155,243878,15,0.474
Sheep,Offal,Contamination,2020-07,England,13942,1019523,125,1.368
Sheep,Offal,Contamination,2020-08,England,11899,822629,124,1.446
Sheep,Offal,Contamination,2020-09,England,13027,760606,121,1.713
Sheep,Offal,Contamination,2020-07,Wales,3263,277201,16,1.177
Sheep,Offal,Contamination,2020-08,Wales,4394,255476,16,1.72
Sheep,Offal,Contamination,2020-09,Wales,4331,243878,15,1.776
Sheep,Offal,Cysticercus ovis (Offal),2020-07,England,3930,1019523,125,0.385
Sheep,Offal,Cysticercus ovis (Offal),2020-08,England,3150,822629,124,0.383
Sheep,Offal,Cysticercus ovis (Offal),2020-09,England,3711,760606,121,0.488
Sheep,Offal,Cysticercus ovis (Offal),2020-07,Wales,672,277201,16,0.242
Sheep,Offal,Cysticercus ovis (Offal),2020-08,Wales,522,255476,16,0.204
Sheep,Offal,Cysticercus ovis (Offal),2020-09,Wales,727,243878,15,0.298
Sheep,Offal,Cysticercus tenuicollis,2020-07,England,54623,1019523,125,5.358
Sheep,Offal,Cysticercus tenuicollis,2020-08,England,42883,822629,124,5.213
Sheep,Offal,Cysticercus tenuicollis,2020-09,England,42001,760606,121,5.522
Sheep,Offal,Cysticercus tenuicollis,2020-07,Wales,15467,277201,16,5.58
Sheep,Offal,Cysticercus tenuicollis,2020-08,Wales,15481,255476,16,6.06
Sheep,Offal,Cysticercus tenuicollis,2020-09,Wales,17409,243878,15,7.138
Sheep,Offal,Fluke Immature,2020-07,England,10632,1019523,125,1.043
Sheep,Offal,Fluke Immature,2020-08,England,8862,822629,124,1.077
Sheep,Offal,Fluke Immature,2020-09,England,5593,760606,121,0.735
Sheep,Offal,Fluke Immature,2020-07,Wales,300,277201,16,0.108
Sheep,Offal,Fluke Immature,2020-08,Wales,225,255476,16,0.088
Sheep,Offal,Fluke Immature,2020-09,Wales,278,243878,15,0.114
Sheep,Offal,Fluke Mature,2020-07,England,29039,1019523,125,2.848
Sheep,Offal,Fluke Mature,2020-08,England,21909,822629,124,2.663
Sheep,Offal,Fluke Mature,2020-09,England,17865,760606,121,2.349
Sheep,Offal,Fluke Mature,2020-07,Wales,4530,277201,16,1.634
Sheep,Offal,Fluke Mature,2020-08,Wales,3079,255476,16,1.205
Sheep,Offal,Fluke Mature,2020-09,Wales,2406,243878,15,0.987
Sheep,Offal,Historic Liver Scarring,2020-07,England,5721,1019523,125,0.561
Sheep,Offal,Historic Liver Scarring,2020-08,England,4840,822629,124,0.588
Sheep,Offal,Historic Liver Scarring,2020-09,England,4201,760606,121,0.552
Sheep,Offal,Historic Liver Scarring,2020-07,Wales,154,277201,16,0.056
Sheep,Offal,Historic Liver Scarring,2020-08,Wales,165,255476,16,0.065
Sheep,Offal,Historic Liver Scarring,2020-09,Wales,92,243878,15,0.038
Sheep,Offal,Hydatid Cyst,2020-07,England,2507,1019523,125,0.246
Sheep,Offal,Hydatid Cyst,2020-08,England,2069,822629,124,0.252
Sheep,Offal,Hydatid Cyst,2020-09,England,2084,760606,121,0.274
Sheep,Offal,Hydatid Cyst,2020-07,Wales,137,277201,16,0.049
Sheep,Offal,Hydatid Cyst,2020-08,Wales,105,255476,16,0.041
Sheep,Offal,Hydatid Cyst,2020-09,Wales,96,243878,15,0.039
Sheep,Offal,Lung Abscesses,2020-07,England,5832,1019523,125,0.572
Sheep,Offal,Lung Abscesses,2020-08,England,4528,822629,124,0.55
Sheep,Offal,Lung Abscesses,2020-09,England,3975,760606,121,0.523
Sheep,Offal,Lung Abscesses,2020-07,Wales,1130,277201,16,0.408
Sheep,Offal,Lung Abscesses,2020-08,Wales,809,255476,16,0.317
