Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,Offal,Fluke Immature,2019-02,Wales,195,213898,16,0.091
Sheep,Offal,Fluke Immature,2019-03,Wales,856,224575,16,0.381
Sheep,Offal,Fluke Mature,2019-01,England,38473,724464,136,5.311
Sheep,Offal,Fluke Mature,2019-02,England,37767,653674,136,5.778
Sheep,Offal,Fluke Mature,2019-03,England,35597,662841,136,5.37
Sheep,Offal,Fluke Mature,2019-01,Wales,9452,267357,16,3.535
Sheep,Offal,Fluke Mature,2019-02,Wales,7468,213898,16,3.491
Sheep,Offal,Fluke Mature,2019-03,Wales,9257,224575,16,4.122
Sheep,Offal,Hepatic Scarring,2019-02,England,3,653674,136,0
Sheep,Offal,Historic Liver Scarring,2019-01,England,2805,724464,136,0.387
Sheep,Offal,Historic Liver Scarring,2019-02,England,2010,653674,136,0.307
Sheep,Offal,Historic Liver Scarring,2019-03,England,2875,662841,136,0.434
Sheep,Offal,Historic Liver Scarring,2019-01,Wales,300,267357,16,0.112
Sheep,Offal,Historic Liver Scarring,2019-02,Wales,815,213898,16,0.381
Sheep,Offal,Historic Liver Scarring,2019-03,Wales,209,224575,16,0.093
Sheep,Offal,Hydatid Cyst,2019-01,England,1854,724464,136,0.256
Sheep,Offal,Hydatid Cyst,2019-02,England,1330,653674,136,0.203
Sheep,Offal,Hydatid Cyst,2019-03,England,1369,662841,136,0.207
Sheep,Offal,Hydatid Cyst,2019-01,Wales,154,267357,16,0.058
Sheep,Offal,Hydatid Cyst,2019-02,Wales,54,213898,16,0.025
Sheep,Offal,Hydatid Cyst,2019-03,Wales,182,224575,16,0.081
Sheep,Offal,Lung Abscesses,2019-01,England,3935,724464,136,0.543
Sheep,Offal,Lung Abscesses,2019-02,England,3889,653674,136,0.595
Sheep,Offal,Lung Abscesses,2019-03,England,3697,662841,136,0.558
Sheep,Offal,Lung Abscesses,2019-01,Wales,2031,267357,16,0.76
Sheep,Offal,Lung Abscesses,2019-02,Wales,1791,213898,16,0.837
Sheep,Offal,Lung Abscesses,2019-03,Wales,3435,224575,16,1.53
Sheep,Offal,Lung Worm ,2019-01,England,30281,724464,136,4.18
Sheep,Offal,Lung Worm ,2019-02,England,31470,653674,136,4.814
Sheep,Offal,Lung Worm ,2019-03,England,31533,662841,136,4.757
Sheep,Offal,Lung Worm ,2019-01,Wales,9788,267357,16,3.661
Sheep,Offal,Lung Worm ,2019-02,Wales,7816,213898,16,3.654
Sheep,Offal,Lung Worm ,2019-03,Wales,15400,224575,16,6.857
Sheep,Offal,Lungworm,2019-01,England,19,724464,136,0.003
Sheep,Offal,Lungworm,2019-02,England,24,653674,136,0.004
Sheep,Offal,Lungworm,2019-03,England,4,662841,136,0.001
Sheep,Offal,Other,2019-01,England,8019,724464,136,1.107
Sheep,Offal,Other,2019-02,England,7944,653674,136,1.215
Sheep,Offal,Other,2019-03,England,6398,662841,136,0.965
Sheep,Offal,Other,2019-01,Wales,1204,267357,16,0.45
Sheep,Offal,Other,2019-02,Wales,727,213898,16,0.34
Sheep,Offal,Other,2019-03,Wales,1490,224575,16,0.663
Sheep,Offal,Pleurisy,2019-02,England,6,653674,136,0.001
Sheep,Offal,Pneumonia,2019-01,England,8,724464,136,0.001
Sheep,Offal,Pneumonia Mycoplasma Like,2019-01,England,19255,724464,136,2.658
Sheep,Offal,Pneumonia Mycoplasma Like,2019-02,England,18544,653674,136,2.837
Sheep,Offal,Pneumonia Mycoplasma Like,2019-03,England,18240,662841,136,2.752
Sheep,Offal,Pneumonia Mycoplasma Like,2019-01,Wales,11137,267357,16,4.166
Sheep,Offal,Pneumonia Mycoplasma Like,2019-02,Wales,6279,213898,16,2.936
Sheep,Offal,Pneumonia Mycoplasma Like,2019-03,Wales,8622,224575,16,3.839
Sheep,Offal,Pneumonia Pasteurella Like,2019-01,England,11824,724464,136,1.632
Sheep,Offal,Pneumonia Pasteurella Like,2019-02,England,11243,653674,136,1.72
Sheep,Offal,Pneumonia Pasteurella Like,2019-03,England,10525,662841,136,1.588
Sheep,Offal,Pneumonia Pasteurella Like,2019-01,Wales,1290,267357,16,0.483
Sheep,Offal,Pneumonia Pasteurella Like,2019-02,Wales,1948,213898,16,0.911
Sheep,Offal,Pneumonia Pasteurella Like,2019-03,Wales,1541,224575,16,0.686
Sheep,Total Rejection,Contamination,2019-01,England,15,724464,136,0.002
Sheep,Total Rejection,Contamination,2019-02,England,6,653674,136,0.001
Sheep,Total Rejection,Contamination,2019-03,England,10,662841,136,0.002
Sheep,Total Rejection,Contamination,2019-01,Wales,3,267357,16,0.001
Sheep,Total Rejection,Contamination,2019-03,Wales,8,224575,16,0.004
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-01,England,195,724464,136,0.027
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-02,England,160,653674,136,0.024
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-03,England,235,662841,136,0.035
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-01,Wales,69,267357,16,0.026
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-02,Wales,69,213898,16,0.032
Sheep,Total Rejection,Cysticercus ovis (Generalised),2019-03,Wales,140,224575,16,0.062
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-01,England,330,724464,136,0.046
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-02,England,327,653674,136,0.05
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-03,England,426,662841,136,0.064
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-01,Wales,39,267357,16,0.015
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-02,Wales,41,213898,16,0.019
Sheep,Total Rejection,Emaciation/Generalised Oedema,2019-03,Wales,37,224575,16,0.016
