Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2018-10,England,83,843312,139,0.01
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2018-11,England,50,792866,139,0.006
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2018-12,England,49,791513,136,0.006
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2018-10,Wales,8,377012,19,0.002
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2018-12,Wales,9,313444,16,0.003
Sheep,AnteMortem,Dead in Lairage (DIL),2018-10,England,125,843312,139,0.015
Sheep,AnteMortem,Dead in Lairage (DIL),2018-11,England,145,792866,139,0.018
Sheep,AnteMortem,Dead in Lairage (DIL),2018-12,England,141,791513,136,0.018
Sheep,AnteMortem,Dead in Lairage (DIL),2018-10,Wales,56,377012,19,0.015
Sheep,AnteMortem,Dead in Lairage (DIL),2018-11,Wales,55,353973,17,0.016
Sheep,AnteMortem,Dead in Lairage (DIL),2018-12,Wales,73,313444,16,0.023
Sheep,AnteMortem,Dead on Arrival (DOA),2018-10,England,52,843312,139,0.006
Sheep,AnteMortem,Dead on Arrival (DOA),2018-11,England,50,792866,139,0.006
Sheep,AnteMortem,Dead on Arrival (DOA),2018-12,England,70,791513,136,0.009
