Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Goats,Carcase,Abscess Hindquarters,2019-10,England,10,1795,64,0.557
Goats,Carcase,Abscess Hindquarters,2019-11,England,1,1490,65,0.067
Goats,Carcase,Abscess Hindquarters,2019-12,England,10,1362,59,0.734
Goats,Carcase,Abscess Neck,2019-10,England,23,1795,64,1.281
Goats,Carcase,Abscess Neck,2019-11,England,10,1490,65,0.671
Goats,Carcase,Abscess Neck,2019-12,England,12,1362,59,0.881
Goats,Carcase,Bruising – Traumatic,2019-10,England,7,1795,64,0.39
Goats,Carcase,Bruising – Traumatic,2019-11,England,3,1490,65,0.201
Goats,Carcase,Bruising – Traumatic,2019-12,England,2,1362,59,0.147
Goats,Carcase,Bruising – Wool Pull,2019-11,England,1,1490,65,0.067
Goats,Carcase,Contamination,2019-10,England,16,1795,64,0.891
Goats,Carcase,Contamination,2019-11,England,11,1490,65,0.738
Goats,Carcase,Contamination,2019-12,England,8,1362,59,0.587
Goats,Carcase,Cysticercus ovis (Carcase),2019-10,England,2,1795,64,0.111
Goats,Carcase,Joint Lesions,2019-10,England,10,1795,64,0.557
Goats,Carcase,Joint Lesions,2019-11,England,12,1490,65,0.805
Goats,Carcase,Joint Lesions,2019-12,England,14,1362,59,1.028
Goats,Carcase,Other,2019-10,England,13,1795,64,0.724
Goats,Carcase,Other,2019-11,England,2,1490,65,0.134
Goats,Carcase,Other,2019-12,England,14,1362,59,1.028
Goats,Offal,Contamination,2019-10,England,35,1795,64,1.95
Goats,Offal,Contamination,2019-11,England,13,1490,65,0.872
Goats,Offal,Contamination,2019-12,England,7,1362,59,0.514
Goats,Offal,Cysticercus ovis (Offal),2019-10,England,1,1795,64,0.056
Goats,Offal,Cysticercus ovis (Offal),2019-11,England,3,1490,65,0.201
Goats,Offal,Cysticercus ovis (Offal),2019-12,England,1,1362,59,0.073
Goats,Offal,Cysticercus tenuicollis,2019-10,England,33,1795,64,1.838
Goats,Offal,Cysticercus tenuicollis,2019-11,England,21,1490,65,1.409
Goats,Offal,Cysticercus tenuicollis,2019-12,England,26,1362,59,1.909
Goats,Offal,Cysticercus tenuicollis,2019-11,Wales,1,62,5,1.613
Goats,Offal,Fluke Immature,2019-10,England,5,1795,64,0.279
Goats,Offal,Fluke Immature,2019-11,England,2,1490,65,0.134
Goats,Offal,Fluke Immature,2019-12,England,12,1362,59,0.881
Goats,Offal,Fluke Immature,2019-11,Wales,2,62,5,3.226
Goats,Offal,Fluke Mature,2019-10,England,10,1795,64,0.557
Goats,Offal,Fluke Mature,2019-11,England,23,1490,65,1.544
Goats,Offal,Fluke Mature,2019-12,England,12,1362,59,0.881
Goats,Offal,Fluke Mature,2019-10,Wales,2,42,4,4.762
Goats,Offal,Fluke Mature,2019-11,Wales,6,62,5,9.677
Goats,Offal,Historic Liver Scarring,2019-10,England,1,1795,64,0.056
Goats,Offal,Historic Liver Scarring,2019-11,England,4,1490,65,0.268
Goats,Offal,Historic Liver Scarring,2019-12,England,7,1362,59,0.514
Goats,Offal,Hydatid Cyst,2019-10,England,6,1795,64,0.334
Goats,Offal,Lung Abscesses,2019-10,England,5,1795,64,0.279
Goats,Offal,Lung Abscesses,2019-11,England,4,1490,65,0.268
Goats,Offal,Lung Abscesses,2019-12,England,3,1362,59,0.22
Goats,Offal,Lung Worm ,2019-10,England,50,1795,64,2.786
Goats,Offal,Lung Worm ,2019-11,England,34,1490,65,2.282
Goats,Offal,Lung Worm ,2019-12,England,27,1362,59,1.982
Goats,Offal,Lung Worm ,2019-12,Wales,2,46,6,4.348
Goats,Offal,Other,2019-10,England,25,1795,64,1.393
Goats,Offal,Other,2019-11,England,28,1490,65,1.879
Goats,Offal,Other,2019-12,England,38,1362,59,2.79
Goats,Offal,Pneumonia Mycoplasma Like,2019-10,England,73,1795,64,4.067
Goats,Offal,Pneumonia Mycoplasma Like,2019-11,England,38,1490,65,2.55
Goats,Offal,Pneumonia Mycoplasma Like,2019-12,England,56,1362,59,4.112
Goats,Offal,Pneumonia Mycoplasma Like,2019-12,Wales,1,46,6,2.174
Goats,Offal,Pneumonia Pasteurella Like,2019-11,England,10,1490,65,0.671
Goats,Offal,Pneumonia Pasteurella Like,2019-12,England,13,1362,59,0.954
Goats,Total Rejection,Emaciation/Generalised Oedema,2019-12,England,2,1362,59,0.147
Goats,Total Rejection,Emaciation/Generalised Oedema,2019-10,Wales,1,42,4,2.381
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2019-11,England,2,1490,65,0.134
Goats,Total Rejection,Multiple Abscesses/Pyaemia,2019-12,England,2,1362,59,0.147
Goats,Total Rejection,Other,2019-10,England,1,1795,64,0.056
Goats,Total Rejection,Polyarthritis,2019-11,England,1,1490,65,0.067
Goats,Total Rejection,Septicaemia/Fever,2019-10,England,3,1795,64,0.167
Goats,Total Rejection,Septicaemia/Fever,2019-11,England,6,1490,65,0.403
Goats,Total Rejection,Septicaemia/Fever,2019-12,England,3,1362,59,0.22
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-10,England,6897,861976,130,0.8
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-11,England,6954,767636,131,0.906
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-12,England,7696,813525,128,0.946
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-10,Wales,867,347678,17,0.249
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-11,Wales,1249,313034,16,0.399
Sheep,AnteMortem,Abnormal Respiratory Signs,2019-12,Wales,1446,278507,14,0.519
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-10,England,43,861976,130,0.005
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-11,England,22,767636,131,0.003
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-12,England,36,813525,128,0.004
Sheep,AnteMortem,Abnormal Swelling (e.g. Bloat),2019-10,Wales,3,347678,17,0.001
Sheep,AnteMortem,Dead in Lairage (DIL),2019-10,England,39,861976,130,0.005
Sheep,AnteMortem,Dead in Lairage (DIL),2019-10,England,74,861976,130,0.009
Sheep,AnteMortem,Dead in Lairage (DIL),2019-11,England,60,767636,131,0.008
Sheep,AnteMortem,Dead in Lairage (DIL),2019-11,England,45,767636,131,0.006
Sheep,AnteMortem,Dead in Lairage (DIL),2019-12,England,65,813525,128,0.008
Sheep,AnteMortem,Dead in Lairage (DIL),2019-12,England,28,813525,128,0.003
Sheep,AnteMortem,Dead in Lairage (DIL),2019-10,Wales,12,347678,17,0.003
Sheep,AnteMortem,Dead in Lairage (DIL),2019-10,Wales,15,347678,17,0.004
Sheep,AnteMortem,Dead in Lairage (DIL),2019-11,Wales,13,313034,16,0.004
Sheep,AnteMortem,Dead in Lairage (DIL),2019-11,Wales,15,313034,16,0.005
Sheep,AnteMortem,Dead in Lairage (DIL),2019-12,Wales,15,278507,14,0.005
Sheep,AnteMortem,Dead in Lairage (DIL),2019-12,Wales,21,278507,14,0.008
Sheep,AnteMortem,Dead on Arrival (DOA),2019-10,England,28,861976,130,0.003
Sheep,AnteMortem,Dead on Arrival (DOA),2019-10,England,26,861976,130,0.003
Sheep,AnteMortem,Dead on Arrival (DOA),2019-11,England,21,767636,131,0.003
Sheep,AnteMortem,Dead on Arrival (DOA),2019-11,England,16,767636,131,0.002
Sheep,AnteMortem,Dead on Arrival (DOA),2019-12,England,19,813525,128,0.002
Sheep,AnteMortem,Dead on Arrival (DOA),2019-12,England,17,813525,128,0.002
Sheep,AnteMortem,Dead on Arrival (DOA),2019-10,Wales,13,347678,17,0.004
Sheep,AnteMortem,Dead on Arrival (DOA),2019-10,Wales,14,347678,17,0.004
Sheep,AnteMortem,Dead on Arrival (DOA),2019-11,Wales,8,313034,16,0.003
Sheep,AnteMortem,Dead on Arrival (DOA),2019-11,Wales,8,313034,16,0.003
Sheep,AnteMortem,Dead on Arrival (DOA),2019-12,Wales,18,278507,14,0.006
Sheep,AnteMortem,Dead on Arrival (DOA),2019-12,Wales,17,278507,14,0.006
Sheep,AnteMortem,Emaciation,2019-10,England,105,861976,130,0.012
Sheep,AnteMortem,Emaciation,2019-11,England,99,767636,131,0.013
Sheep,AnteMortem,Emaciation,2019-11,England,1,767636,131,0
Sheep,AnteMortem,Emaciation,2019-12,England,63,813525,128,0.008
Sheep,AnteMortem,Emaciation,2019-10,Wales,1,347678,17,0
Sheep,AnteMortem,Emaciation,2019-11,Wales,1,313034,16,0
Sheep,AnteMortem,Emaciation,2019-12,Wales,1,278507,14,0
Sheep,AnteMortem,Eye Condition,2019-10,England,357,861976,130,0.041
Sheep,AnteMortem,Eye Condition,2019-11,England,375,767636,131,0.049
Sheep,AnteMortem,Eye Condition,2019-12,England,369,813525,128,0.045
Sheep,AnteMortem,Eye Condition,2019-10,Wales,22,347678,17,0.006
Sheep,AnteMortem,Eye Condition,2019-11,Wales,39,313034,16,0.012
Sheep,AnteMortem,Eye Condition,2019-12,Wales,62,278507,14,0.022
Sheep,AnteMortem,Fever,2019-10,England,3,861976,130,0
Sheep,AnteMortem,Fever,2019-11,England,2,767636,131,0
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-10,England,3530,861976,130,0.41
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-11,England,3612,767636,131,0.471
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-12,England,4065,813525,128,0.5
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-10,Wales,74,347678,17,0.021
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-11,Wales,78,313034,16,0.025
Sheep,AnteMortem,Lameness - Foot Lesion(s),2019-12,Wales,124,278507,14,0.045
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-10,England,1148,861976,130,0.133
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-11,England,1105,767636,131,0.144
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-12,England,1663,813525,128,0.204
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-10,Wales,10,347678,17,0.003
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-11,Wales,38,313034,16,0.012
Sheep,AnteMortem,Lameness - Joint/Leg Lesion(s),2019-12,Wales,27,278507,14,0.01
Sheep,AnteMortem,Lameness - Not Defined,2019-10,England,2647,861976,130,0.307
Sheep,AnteMortem,Lameness - Not Defined,2019-11,England,2787,767636,131,0.363
Sheep,AnteMortem,Lameness - Not Defined,2019-12,England,3216,813525,128,0.395
Sheep,AnteMortem,Lameness - Not Defined,2019-10,Wales,2104,347678,17,0.605
Sheep,AnteMortem,Lameness - Not Defined,2019-11,Wales,2869,313034,16,0.917
Sheep,AnteMortem,Lameness - Not Defined,2019-12,Wales,3152,278507,14,1.132
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-10,England,428,861976,130,0.05
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-11,England,364,767636,131,0.047
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-12,England,1,813525,128,0
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-12,England,441,813525,128,0.054
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-10,Wales,4,347678,17,0.001
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-11,Wales,3,313034,16,0.001
Sheep,AnteMortem,"Localised Swelling/ Lumps (e.g. Abscess, Tumour)",2019-12,Wales,1,278507,14,0
Sheep,AnteMortem,Maggots,2019-10,England,4,861976,130,0
Sheep,AnteMortem,Maggots,2019-11,England,3,767636,131,0
Sheep,AnteMortem,Mastitis,2019-10,England,127,861976,130,0.015
Sheep,AnteMortem,Mastitis,2019-11,England,149,767636,131,0.019
Sheep,AnteMortem,Mastitis,2019-12,England,105,813525,128,0.013
Sheep,AnteMortem,Mastitis,2019-11,Wales,1,313034,16,0
Sheep,AnteMortem,Moribund/ Recumbent,2019-10,England,4,861976,130,0
Sheep,AnteMortem,Moribund/ Recumbent,2019-10,England,15,861976,130,0.002
Sheep,AnteMortem,Moribund/ Recumbent,2019-11,England,6,767636,131,0.001
Sheep,AnteMortem,Moribund/ Recumbent,2019-11,England,1,767636,131,0
Sheep,AnteMortem,Moribund/ Recumbent,2019-12,England,11,813525,128,0.001
Sheep,AnteMortem,Moribund/ Recumbent,2019-12,England,3,813525,128,0
Sheep,AnteMortem,Moribund/ Recumbent,2019-10,Wales,1,347678,17,0
Sheep,AnteMortem,Moribund/ Recumbent,2019-10,Wales,1,347678,17,0
Sheep,AnteMortem,Neurological Signs,2019-10,England,9,861976,130,0.001
Sheep,AnteMortem,Neurological Signs,2019-11,England,6,767636,131,0.001
Sheep,AnteMortem,Neurological Signs,2019-12,England,16,813525,128,0.002
Sheep,AnteMortem,Neurological Signs,2019-10,Wales,1,347678,17,0
Sheep,AnteMortem,Neurological Signs,2019-11,Wales,1,313034,16,0
Sheep,AnteMortem,Orf,2019-10,England,404,861976,130,0.047
Sheep,AnteMortem,Orf,2019-11,England,485,767636,131,0.063
Sheep,AnteMortem,Orf,2019-12,England,185,813525,128,0.023
Sheep,AnteMortem,Orf,2019-10,Wales,52,347678,17,0.015
Sheep,AnteMortem,Orf,2019-11,Wales,3,313034,16,0.001
Sheep,AnteMortem,Orf,2019-12,Wales,154,278507,14,0.055
Sheep,AnteMortem,Other *,2019-10,England,173,861976,130,0.02
Sheep,AnteMortem,Other *,2019-10,England,9,861976,130,0.001
Sheep,AnteMortem,Other *,2019-11,England,45,767636,131,0.006
Sheep,AnteMortem,Other *,2019-11,England,3,767636,131,0
Sheep,AnteMortem,Other *,2019-12,England,1,813525,128,0
Sheep,AnteMortem,Other *,2019-12,England,41,813525,128,0.005
Sheep,AnteMortem,Other *,2019-10,Wales,11,347678,17,0.003
Sheep,AnteMortem,Other *,2019-10,Wales,4,347678,17,0.001
Sheep,AnteMortem,Other *,2019-11,Wales,9,313034,16,0.003
Sheep,AnteMortem,Other *,2019-11,Wales,17,313034,16,0.005
Sheep,AnteMortem,Other *,2019-12,Wales,3,278507,14,0.001
Sheep,AnteMortem,Other *,2019-12,Wales,7,278507,14,0.003
Sheep,AnteMortem,Prolapsed,2019-10,England,7,861976,130,0.001
Sheep,AnteMortem,Prolapsed,2019-11,England,3,767636,131,0
Sheep,AnteMortem,Prolapsed,2019-12,England,4,813525,128,0
Sheep,AnteMortem,Prolapsed,2019-10,Wales,1,347678,17,0
Sheep,AnteMortem,Prolapsed,2019-11,Wales,1,313034,16,0
Sheep,AnteMortem,Prolapsed,2019-12,Wales,2,278507,14,0.001
Sheep,AnteMortem,Sheep Scab ,2019-10,England,20,861976,130,0.002
Sheep,AnteMortem,Sheep Scab ,2019-11,England,9,767636,131,0.001
Sheep,AnteMortem,Sheep Scab ,2019-12,England,11,813525,128,0.001
Sheep,AnteMortem,Sheep Scab ,2019-11,Wales,3,313034,16,0.001
Sheep,AnteMortem,Sheep Scab ,2019-12,Wales,4,278507,14,0.001
Sheep,AnteMortem,Skin Condition,2019-10,England,593,861976,130,0.069
Sheep,AnteMortem,Skin Condition,2019-11,England,467,767636,131,0.061
Sheep,AnteMortem,Skin Condition,2019-12,England,539,813525,128,0.066
Sheep,AnteMortem,Skin Condition,2019-10,Wales,329,347678,17,0.095
Sheep,AnteMortem,Skin Condition,2019-11,Wales,276,313034,16,0.088
Sheep,AnteMortem,Skin Condition,2019-12,Wales,313,278507,14,0.112
Sheep,AnteMortem,Slaughtered in Lairage,2019-10,England,10,861976,130,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-10,England,30,861976,130,0.003
Sheep,AnteMortem,Slaughtered in Lairage,2019-11,England,15,767636,131,0.002
Sheep,AnteMortem,Slaughtered in Lairage,2019-11,England,6,767636,131,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-12,England,11,813525,128,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-12,England,8,813525,128,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-10,Wales,2,347678,17,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-10,Wales,4,347678,17,0.001
Sheep,AnteMortem,Slaughtered in Lairage,2019-11,Wales,18,313034,16,0.006
Sheep,AnteMortem,Slaughtered in Lairage,2019-11,Wales,8,313034,16,0.003
Sheep,AnteMortem,Slaughtered in Lairage,2019-12,Wales,17,278507,14,0.006
Sheep,AnteMortem,Slaughtered in Lairage,2019-12,Wales,12,278507,14,0.004
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-10,England,6,861976,130,0.001
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-12,England,2,813525,128,0
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-11,Wales,1,313034,16,0
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-11,Wales,7,313034,16,0.002
Sheep,AnteMortem,Trauma - Fracture/Dislocations,2019-12,Wales,3,278507,14,0.001
Sheep,AnteMortem,Trauma - Soft Tissue,2019-10,England,15,861976,130,0.002
Sheep,AnteMortem,Trauma - Soft Tissue,2019-11,England,27,767636,131,0.004
Sheep,AnteMortem,Trauma - Soft Tissue,2019-12,England,32,813525,128,0.004
Sheep,AnteMortem,Trauma - Soft Tissue,2019-10,Wales,20,347678,17,0.006
Sheep,AnteMortem,Trauma - Soft Tissue,2019-11,Wales,17,313034,16,0.005
Sheep,AnteMortem,Trauma - Soft Tissue,2019-12,Wales,6,278507,14,0.002
Sheep,Carcase,Abscess Forequarters,2019-10,England,6808,861976,130,0.79
Sheep,Carcase,Abscess Forequarters,2019-11,England,5729,767636,131,0.746
Sheep,Carcase,Abscess Forequarters,2019-12,England,5787,813525,128,0.711
Sheep,Carcase,Abscess Forequarters,2019-10,Wales,528,347678,17,0.152
Sheep,Carcase,Abscess Forequarters,2019-11,Wales,559,313034,16,0.179
Sheep,Carcase,Abscess Forequarters,2019-12,Wales,705,278507,14,0.253
Sheep,Carcase,Abscess Hindquarters,2019-10,England,2674,861976,130,0.31
Sheep,Carcase,Abscess Hindquarters,2019-11,England,2470,767636,131,0.322
Sheep,Carcase,Abscess Hindquarters,2019-12,England,2653,813525,128,0.326
Sheep,Carcase,Abscess Hindquarters,2019-10,Wales,331,347678,17,0.095
Sheep,Carcase,Abscess Hindquarters,2019-11,Wales,425,313034,16,0.136
Sheep,Carcase,Abscess Hindquarters,2019-12,Wales,469,278507,14,0.168
Sheep,Carcase,Abscess Neck,2019-10,England,6113,861976,130,0.709
Sheep,Carcase,Abscess Neck,2019-11,England,5194,767636,131,0.677
Sheep,Carcase,Abscess Neck,2019-12,England,5232,813525,128,0.643
Sheep,Carcase,Abscess Neck,2019-10,Wales,1211,347678,17,0.348
Sheep,Carcase,Abscess Neck,2019-11,Wales,1381,313034,16,0.441
Sheep,Carcase,Abscess Neck,2019-12,Wales,1462,278507,14,0.525
Sheep,Carcase,Bruising – Traumatic,2019-10,England,936,861976,130,0.109
Sheep,Carcase,Bruising – Traumatic,2019-11,England,837,767636,131,0.109
Sheep,Carcase,Bruising – Traumatic,2019-12,England,966,813525,128,0.119
Sheep,Carcase,Bruising – Traumatic,2019-10,Wales,344,347678,17,0.099
Sheep,Carcase,Bruising – Traumatic,2019-11,Wales,352,313034,16,0.112
Sheep,Carcase,Bruising – Traumatic,2019-12,Wales,411,278507,14,0.148
Sheep,Carcase,Bruising – Wool Pull,2019-10,England,391,861976,130,0.045
Sheep,Carcase,Bruising – Wool Pull,2019-11,England,414,767636,131,0.054
Sheep,Carcase,Bruising – Wool Pull,2019-12,England,483,813525,128,0.059
Sheep,Carcase,Bruising – Wool Pull,2019-10,Wales,164,347678,17,0.047
Sheep,Carcase,Bruising – Wool Pull,2019-11,Wales,200,313034,16,0.064
Sheep,Carcase,Bruising – Wool Pull,2019-12,Wales,268,278507,14,0.096
Sheep,Carcase,Contamination,2019-10,England,28007,861976,130,3.249
Sheep,Carcase,Contamination,2019-11,England,23161,767636,131,3.017
Sheep,Carcase,Contamination,2019-12,England,23849,813525,128,2.932
Sheep,Carcase,Contamination,2019-10,Wales,10119,347678,17,2.91
Sheep,Carcase,Contamination,2019-11,Wales,7449,313034,16,2.38
Sheep,Carcase,Contamination,2019-12,Wales,6933,278507,14,2.489
Sheep,Carcase,Cysticercus ovis (Carcase),2019-10,England,2178,861976,130,0.253
Sheep,Carcase,Cysticercus ovis (Carcase),2019-11,England,1827,767636,131,0.238
Sheep,Carcase,Cysticercus ovis (Carcase),2019-12,England,2027,813525,128,0.249
Sheep,Carcase,Cysticercus ovis (Carcase),2019-10,Wales,912,347678,17,0.262
Sheep,Carcase,Cysticercus ovis (Carcase),2019-11,Wales,723,313034,16,0.231
Sheep,Carcase,Cysticercus ovis (Carcase),2019-12,Wales,727,278507,14,0.261
Sheep,Carcase,Hydatid Cyst,2019-10,England,201,861976,130,0.023
Sheep,Carcase,Hydatid Cyst,2019-11,England,136,767636,131,0.018
Sheep,Carcase,Hydatid Cyst,2019-12,England,190,813525,128,0.023
Sheep,Carcase,Hydatid Cyst,2019-10,Wales,4,347678,17,0.001
Sheep,Carcase,Hydatid Cyst,2019-11,Wales,2,313034,16,0.001
Sheep,Carcase,Hydatid Cyst,2019-12,Wales,9,278507,14,0.003
Sheep,Carcase,Joint Lesions,2019-10,England,3799,861976,130,0.441
Sheep,Carcase,Joint Lesions,2019-11,England,4700,767636,131,0.612
Sheep,Carcase,Joint Lesions,2019-12,England,4421,813525,128,0.543
Sheep,Carcase,Joint Lesions,2019-10,Wales,1150,347678,17,0.331
Sheep,Carcase,Joint Lesions,2019-11,Wales,1413,313034,16,0.451
Sheep,Carcase,Joint Lesions,2019-12,Wales,2248,278507,14,0.807
Sheep,Carcase,Localised Tuberculosis (suspect) *,2019-11,England,1,767636,131,0
Sheep,Carcase,Other,2019-10,England,7472,861976,130,0.867
Sheep,Carcase,Other,2019-11,England,7790,767636,131,1.015
Sheep,Carcase,Other,2019-12,England,8420,813525,128,1.035
Sheep,Carcase,Other,2019-10,Wales,1196,347678,17,0.344
Sheep,Carcase,Other,2019-11,Wales,1043,313034,16,0.333
Sheep,Carcase,Other,2019-12,Wales,829,278507,14,0.298
Sheep,Offal,Contamination,2019-10,England,11336,861976,130,1.315
Sheep,Offal,Contamination,2019-11,England,9220,767636,131,1.201
Sheep,Offal,Contamination,2019-12,England,9280,813525,128,1.141
Sheep,Offal,Contamination,2019-10,Wales,5575,347678,17,1.603
Sheep,Offal,Contamination,2019-11,Wales,6109,313034,16,1.952
Sheep,Offal,Contamination,2019-12,Wales,4544,278507,14,1.632
Sheep,Offal,Cysticercus ovis (Offal),2019-10,England,3747,861976,130,0.435
Sheep,Offal,Cysticercus ovis (Offal),2019-11,England,3829,767636,131,0.499
Sheep,Offal,Cysticercus ovis (Offal),2019-12,England,4275,813525,128,0.525
Sheep,Offal,Cysticercus ovis (Offal),2019-10,Wales,1496,347678,17,0.43
Sheep,Offal,Cysticercus ovis (Offal),2019-11,Wales,1466,313034,16,0.468
Sheep,Offal,Cysticercus ovis (Offal),2019-12,Wales,1551,278507,14,0.557
Sheep,Offal,Cysticercus tenuicollis,2019-10,England,50161,861976,130,5.819
Sheep,Offal,Cysticercus tenuicollis,2019-11,England,49771,767636,131,6.484
Sheep,Offal,Cysticercus tenuicollis,2019-12,England,60746,813525,128,7.467
Sheep,Offal,Cysticercus tenuicollis,2019-10,Wales,17659,347678,17,5.079
Sheep,Offal,Cysticercus tenuicollis,2019-11,Wales,21884,313034,16,6.991
Sheep,Offal,Cysticercus tenuicollis,2019-12,Wales,22269,278507,14,7.996
Sheep,Offal,Fluke Immature,2019-10,England,9371,861976,130,1.087
Sheep,Offal,Fluke Immature,2019-11,England,8565,767636,131,1.116
Sheep,Offal,Fluke Immature,2019-12,England,8953,813525,128,1.101
Sheep,Offal,Fluke Immature,2019-10,Wales,130,347678,17,0.037
Sheep,Offal,Fluke Immature,2019-11,Wales,391,313034,16,0.125
Sheep,Offal,Fluke Immature,2019-12,Wales,1316,278507,14,0.473
Sheep,Offal,Fluke Mature,2019-10,England,28439,861976,130,3.299
Sheep,Offal,Fluke Mature,2019-11,England,26138,767636,131,3.405
Sheep,Offal,Fluke Mature,2019-12,England,32539,813525,128,4
Sheep,Offal,Fluke Mature,2019-10,Wales,4136,347678,17,1.19
Sheep,Offal,Fluke Mature,2019-11,Wales,5987,313034,16,1.913
Sheep,Offal,Fluke Mature,2019-12,Wales,7675,278507,14,2.756
Sheep,Offal,Historic Liver Scarring,2019-10,England,3766,861976,130,0.437
Sheep,Offal,Historic Liver Scarring,2019-11,England,3840,767636,131,0.5
Sheep,Offal,Historic Liver Scarring,2019-12,England,4306,813525,128,0.529
Sheep,Offal,Historic Liver Scarring,2019-10,Wales,182,347678,17,0.052
Sheep,Offal,Historic Liver Scarring,2019-11,Wales,200,313034,16,0.064
Sheep,Offal,Historic Liver Scarring,2019-12,Wales,74,278507,14,0.027
Sheep,Offal,Hydatid Cyst,2019-10,England,1819,861976,130,0.211
Sheep,Offal,Hydatid Cyst,2019-11,England,1935,767636,131,0.252
Sheep,Offal,Hydatid Cyst,2019-12,England,1567,813525,128,0.193
Sheep,Offal,Hydatid Cyst,2019-10,Wales,162,347678,17,0.047
